symbol,date,open,high,low,close,volume
PLX,2025-02-04,38120,38900,38120,38700,946300
PLX,2025-02-05,38850,38900,38410,38610,623200
PLX,2025-02-06,38700,38700,38320,38610,601300
PLX,2025-02-07,38610,38610,38410,38560,734700
PLX,2025-02-10,38510,39430,38320,39090,2002500
PLX,2025-02-11,39190,39960,39090,39860,2096000
PLX,2025-02-12,39860,40110,39770,40010,1136400
PLX,2025-02-13,40010,40830,39620,40640,2400000
PLX,2025-02-14,41020,41360,40640,40980,2154600
PLX,2025-02-17,41020,41700,40540,40690,2503600
PLX,2025-02-18,40640,41360,40540,41220,1697200
PLX,2025-02-19,41610,41900,41410,41800,2234800
PLX,2025-02-20,41940,41940,41510,41700,1277000
PLX,2025-02-21,41410,42090,41320,41800,1857100
PLX,2025-02-24,41700,41750,41270,41610,1506700
PLX,2025-02-25,41610,42190,41610,41900,1837800
PLX,2025-02-26,41900,42040,41610,41850,1081700
PLX,2025-02-27,41800,41990,41460,41560,1384900
PLX,2025-02-28,41560,42280,41560,42140,1736700
PLX,2025-03-03,41990,42860,41850,42770,2398400
PLX,2025-03-04,42770,43110,42280,43060,2099000
PLX,2025-03-05,43060,43060,42330,42330,1231500
PLX,2025-03-06,42280,42380,41320,42230,2031600
PLX,2025-03-07,42190,42190,41170,41460,3052600
PLX,2025-03-10,41610,41610,40830,41610,2077400
PLX,2025-03-11,41220,41900,41020,41900,1582300
PLX,2025-03-12,41850,41850,41220,41510,1183400
PLX,2025-03-13,41460,41460,40350,40350,2540000
PLX,2025-03-14,40250,40440,39670,40060,1679700
PLX,2025-03-17,40060,40350,39530,40110,1372100
PLX,2025-03-18,40250,40590,40110,40350,1315700
PLX,2025-03-19,40440,40440,39770,40150,676100
PLX,2025-03-20,40060,40250,39620,39960,859000
PLX,2025-03-21,39960,40060,39620,39960,1180400
PLX,2025-03-24,39960,40110,39570,39910,617200
PLX,2025-03-25,40150,40150,39570,39620,1756600
PLX,2025-03-26,39770,40150,39670,39820,792100
PLX,2025-03-27,39820,39960,39480,39620,792100
PLX,2025-03-28,39480,39620,38510,38510,1649600
PLX,2025-03-31,38320,38360,37780,38270,1019000
PLX,2025-04-01,38560,38990,38410,38990,565000
PLX,2025-04-02,39090,39090,38700,38900,349700
